order_id,customer_id,product_id,order_date,region,channel,quantity,total_amount,status
5303,631,43,2023-12-03,East,mobile,1,886.47,delivered
5304,1382,117,2023-02-16,North,mobile,1,1247.6,cancelled
5305,993,252,2025-05-12,East,mobile,1,1489.5,delivered
5306,1997,31,2025-01-10,South,mobile,2,5840.44,delivered
5307,509,370,2023-04-10,South,web,1,759.02,delivered
5308,821,47,2023-11-29,South,web,1,873.63,delivered
5309,1995,260,2023-12-07,North,web,3,2928.99,delivered
5310,1839,64,2024-03-12,West,mobile,2,2401.74,cancelled
5311,739,21,2023-02-10,South,web,2,10965.24,delivered
5312,454,339,2023-08-22,North,web,2,814.96,delivered
5313,1502,109,2025-12-18,South,mobile,3,3072.57,delivered
5314,729,1,2025-03-24,North,mobile,1,1687.35,delivered
5315,929,22,2025-07-09,South,mobile,2,4431.74,delivered
5316,2285,56,2025-11-19,East,web,2,5026.2,cancelled
5317,1455,138,2024-05-09,South,mobile,1,1160.79,delivered
5318,1595,345,2024-03-08,West,mobile,2,1094.3,delivered
5319,1001,203,2024-12-21,South,mobile,2,3190.64,delivered
5320,1752,166,2023-07-02,South,marketplace,2,1981.42,delivered
5321,986,61,2024-06-12,South,web,3,5633.85,delivered
5322,2000,392,2025-09-23,South,mobile,3,4528.32,delivered
5323,583,350,2024-05-07,West,web,1,524.55,delivered
5324,2463,381,2023-02-19,East,web,5,4807.25,delivered
5325,1133,269,2023-08-12,West,web,1,1318.34,delivered
5326,1579,168,2025-03-21,East,web,2,542.2,delivered
5327,240,203,2025-12-21,East,web,3,4785.96,delivered
5328,1843,223,2023-12-29,North,marketplace,4,4504.88,delivered
5329,1824,98,2024-12-08,North,mobile,3,1258.74,delivered
5330,2357,169,2025-12-29,North,marketplace,1,1849.98,delivered
5331,603,219,2025-03-27,North,mobile,4,1650.24,delivered
5332,1054,50,2023-01-20,West,marketplace,1,1612.56,cancelled
5333,860,179,2023-04-16,South,mobile,2,562.66,delivered
5334,2355,255,2024-12-13,South,mobile,2,556.78,delivered
5335,2246,103,2024-09-11,South,web,5,4904.9,delivered
5336,646,286,2024-11-03,North,mobile,3,956.61,delivered
5337,367,29,2023-02-21,South,marketplace,1,646.23,delivered
5338,1736,390,2024-04-18,East,mobile,5,7614.6,delivered
5339,696,235,2024-09-22,North,web,3,3178.29,delivered
5340,1027,207,2023-11-20,North,web,5,1349.4,cancelled
5341,2234,153,2024-06-17,North,mobile,1,1392.95,delivered
5342,1143,230,2024-07-26,North,web,3,3284.64,delivered
5343,1865,69,2024-04-13,North,marketplace,3,1228.65,delivered
5344,520,227,2023-08-30,North,marketplace,3,725.37,delivered
5345,813,196,2025-11-18,West,mobile,3,2673.9,delivered
5346,572,85,2025-11-04,East,web,4,6066.0,delivered
5347,2055,137,2024-04-30,East,web,2,2818.74,delivered
5348,854,18,2024-01-22,West,web,3,5580.3,delivered
5349,60,134,2025-03-03,North,mobile,2,983.3,delivered
5350,734,165,2025-02-09,North,web,2,960.82,delivered
5351,2176,178,2025-08-03,North,web,1,411.83,delivered
5352,1656,210,2023-07-11,West,mobile,2,3592.38,cancelled
5353,885,109,2024-01-15,East,web,3,3072.57,delivered
5354,1641,280,2025-08-04,North,mobile,2,1025.68,delivered
5355,1549,227,2024-05-25,North,web,2,483.58,delivered
5356,674,168,2024-01-07,North,mobile,3,813.3,delivered
5357,168,152,2024-12-31,East,mobile,2,4104.48,delivered
5358,945,70,2025-02-16,West,mobile,2,3007.66,delivered
5359,1065,389,2023-09-20,North,web,1,180.57,delivered
5360,2237,82,2023-08-10,West,web,3,1168.23,cancelled
5361,707,380,2023-05-20,North,web,1,667.39,delivered
5362,1781,67,2023-04-28,North,mobile,2,1333.96,delivered
5363,663,283,2023-07-17,West,web,2,3253.1,delivered
5364,1971,140,2024-08-05,South,mobile,1,1361.19,cancelled
5365,214,346,2023-07-09,South,web,5,7530.0,delivered
5366,2430,94,2023-04-14,East,mobile,1,593.28,delivered
5367,2218,100,2025-11-21,South,marketplace,1,625.87,delivered
5368,354,369,2023-12-04,South,mobile,1,380.81,cancelled
5369,474,367,2023-12-22,West,mobile,2,490.16,delivered
5370,410,386,2023-03-03,North,web,2,874.26,delivered
5371,8,246,2024-06-22,South,mobile,3,3119.46,delivered
5372,362,299,2024-11-19,South,web,3,3403.02,delivered
5373,1556,197,2025-04-03,East,web,6,8430.78,delivered
5374,2186,100,2025-09-07,South,marketplace,1,625.87,delivered
5375,646,243,2025-06-17,East,mobile,3,6943.68,delivered
5376,660,165,2023-02-18,West,mobile,2,960.82,delivered
5377,1458,387,2023-06-10,North,marketplace,2,1741.5,delivered
5378,637,267,2024-04-13,North,web,1,4111.39,delivered
5379,2475,169,2025-01-03,West,web,2,3699.96,delivered
5380,2142,295,2025-12-12,South,mobile,3,9084.81,delivered
5381,807,336,2025-11-26,North,mobile,2,1084.78,cancelled
5382,178,251,2025-11-15,West,mobile,2,2035.66,cancelled
5383,77,47,2025-06-01,South,web,1,873.63,delivered
5384,1224,382,2024-10-05,West,marketplace,2,874.08,delivered
5385,277,152,2023-05-15,South,mobile,3,6156.72,delivered
5386,807,115,2025-08-24,South,mobile,1,1007.74,delivered
5387,887,216,2023-03-18,South,web,2,887.26,delivered
5388,762,7,2024-12-15,South,mobile,2,164.06,delivered
5389,1594,299,2025-04-20,North,web,2,2268.68,returned
5390,52,259,2024-09-09,South,mobile,1,2107.07,delivered
5391,951,379,2024-09-27,East,mobile,1,910.2,delivered
5392,1855,144,2025-05-15,West,web,3,3915.15,delivered
5393,756,261,2023-10-20,North,mobile,1,551.6,cancelled
5394,1065,196,2025-09-27,South,web,1,891.3,delivered
5395,1021,120,2025-03-19,East,marketplace,2,1090.58,cancelled
5396,242,285,2024-12-24,North,mobile,1,1111.32,delivered
5397,3,100,2025-11-30,East,marketplace,1,625.87,delivered
5398,235,121,2025-03-21,West,web,1,997.4,delivered
5399,2112,32,2025-07-21,West,marketplace,3,11517.09,delivered
5400,734,156,2024-01-17,South,web,2,4716.96,delivered
5401,1263,55,2023-09-28,North,marketplace,2,2976.4,delivered
5402,1573,158,2023-02-26,North,mobile,3,3052.32,delivered
5403,319,15,2025-08-29,East,mobile,3,2546.25,delivered
5404,1393,252,2025-09-26,North,marketplace,3,4468.5,delivered
5405,695,342,2024-07-30,South,web,4,18604.2,cancelled
5406,2468,243,2025-11-09,West,web,3,6943.68,delivered
5407,457,131,2023-12-24,West,web,3,2892.15,delivered
5408,295,331,2025-12-07,West,mobile,1,1022.71,delivered
5409,808,216,2024-05-20,West,mobile,3,1330.89,delivered
5410,615,193,2024-07-14,North,web,2,3477.2,cancelled
5411,1284,141,2023-04-17,South,web,2,2784.24,delivered
5412,1236,207,2023-05-01,North,mobile,1,269.88,delivered
5413,1886,195,2025-08-02,North,web,1,860.28,delivered
5414,1124,210,2023-09-29,West,web,2,3592.38,delivered
5415,1520,368,2023-03-12,North,web,4,3885.88,returned
5416,1840,254,2023-07-09,West,web,4,3662.96,delivered
5417,1056,218,2025-11-24,North,web,2,1307.82,cancelled
5418,2295,311,2025-02-23,South,marketplace,2,711.04,delivered
5419,877,357,2023-11-25,North,web,3,11539.14,returned
5420,528,142,2024-04-11,South,mobile,2,1887.98,delivered
5421,1066,51,2024-02-26,North,marketplace,2,4996.82,delivered
5422,1902,376,2025-06-18,South,mobile,2,6285.8,delivered
5423,2432,357,2025-11-27,South,mobile,2,7692.76,delivered
5424,2404,59,2023-08-11,West,web,2,2595.86,delivered
5425,323,89,2023-05-21,South,web,3,4411.29,delivered
5426,1346,4,2023-11-26,North,mobile,1,1081.52,delivered
5427,1330,343,2025-10-16,South,web,2,6333.16,delivered
5428,628,206,2023-11-18,East,web,3,2967.87,delivered
5429,1395,49,2024-02-05,South,marketplace,4,4356.64,delivered
5430,918,285,2025-01-13,South,web,3,3333.96,returned
5431,2342,362,2025-10-20,South,marketplace,5,4157.8,delivered
5432,127,289,2023-09-10,North,mobile,7,5982.76,delivered
5433,474,69,2023-11-07,East,mobile,3,1228.65,delivered
5434,579,5,2025-01-23,South,mobile,3,653.46,delivered
5435,216,45,2025-11-12,North,mobile,3,1822.65,delivered
5436,467,77,2024-11-27,South,web,2,6162.04,cancelled
5437,1496,90,2024-02-03,West,web,2,2094.72,delivered
5438,561,177,2025-08-13,North,web,3,1631.97,delivered
5439,925,99,2025-05-24,West,mobile,2,2066.9,returned
5440,1204,88,2023-09-03,West,mobile,3,849.51,delivered
5441,1703,140,2024-04-29,West,marketplace,1,1361.19,delivered
5442,2350,116,2023-05-03,East,marketplace,4,4182.76,delivered
5443,1060,246,2024-09-28,South,web,1,1039.82,delivered
5444,2369,31,2024-08-23,West,web,2,5840.44,delivered
5445,910,230,2024-11-16,South,web,3,3284.64,delivered
5446,2230,195,2025-11-25,East,web,2,1720.56,cancelled
5447,2044,321,2024-01-15,West,web,1,1601.11,delivered
5448,899,213,2025-06-13,West,web,2,330.98,cancelled
5449,61,151,2023-07-08,East,web,3,8097.54,delivered
5450,655,12,2023-04-27,South,marketplace,4,2746.48,delivered
5451,1923,112,2025-11-16,South,mobile,3,872.55,delivered
5452,1290,162,2023-01-28,North,marketplace,1,1539.93,delivered
5453,1483,143,2024-12-07,West,mobile,2,3584.36,delivered
5454,1026,270,2025-12-22,East,web,2,3992.52,delivered
5455,2462,263,2024-04-09,East,marketplace,3,2448.66,returned
5456,1949,75,2023-08-26,East,web,6,490.62,delivered
5457,1252,377,2023-03-18,North,web,2,3150.2,delivered
5458,742,383,2023-09-06,South,mobile,2,6838.46,returned
5459,1124,194,2024-01-11,West,mobile,4,604.36,delivered
5460,1334,97,2024-12-04,North,mobile,2,1573.82,delivered
5461,209,236,2024-07-03,South,marketplace,2,3874.88,delivered
5462,1754,88,2023-01-10,East,mobile,2,566.34,delivered
5463,1001,182,2023-11-04,South,mobile,2,604.14,delivered
5464,1854,364,2025-07-06,East,mobile,4,2773.24,delivered
5465,2188,57,2025-05-09,South,web,1,1592.11,delivered
5466,511,78,2024-07-04,North,mobile,2,2054.5,returned
5467,1061,259,2023-08-20,North,web,1,2107.07,delivered
5468,1855,361,2023-01-06,West,mobile,1,523.02,delivered
5469,977,171,2023-09-25,West,web,5,3101.0,delivered
5470,2182,179,2024-09-18,North,mobile,3,843.99,delivered
5471,1973,222,2024-03-31,North,web,6,17517.06,delivered
5472,2150,254,2023-04-24,West,web,2,1831.48,delivered
5473,1099,14,2024-11-25,East,web,2,1695.08,delivered
5474,883,303,2025-02-22,South,mobile,1,408.54,cancelled
5475,1284,346,2024-10-08,South,mobile,2,3012.0,delivered
5476,2241,331,2025-03-11,North,web,3,3068.13,delivered
5477,1647,339,2023-11-03,North,mobile,4,1629.92,delivered
5478,159,143,2024-11-14,East,marketplace,1,1792.18,cancelled
5479,1961,383,2025-09-18,West,mobile,2,6838.46,cancelled
5480,863,55,2023-05-09,North,marketplace,2,2976.4,delivered
5481,595,332,2025-07-14,West,web,5,1970.25,delivered
5482,1372,61,2023-01-31,North,mobile,4,7511.8,delivered
5483,2055,208,2023-02-26,West,mobile,2,1406.6,delivered
5484,72,311,2024-09-01,South,web,5,1777.6,delivered
5485,2081,297,2024-10-06,North,marketplace,1,291.86,delivered
5486,1273,49,2024-03-14,North,mobile,3,3267.48,cancelled
5487,70,243,2025-05-03,North,web,3,6943.68,returned
5488,2393,192,2024-02-06,East,mobile,3,3836.79,delivered
5489,185,103,2023-12-04,South,web,4,3923.92,delivered
5490,2342,289,2023-11-10,North,mobile,1,854.68,delivered
5491,1276,240,2023-03-05,South,mobile,2,3564.2,delivered
5492,1917,254,2024-10-17,North,marketplace,2,1831.48,delivered
5493,2058,223,2025-02-21,North,marketplace,1,1126.22,delivered
5494,1015,156,2024-10-18,North,web,3,7075.44,delivered
5495,1586,63,2024-04-17,East,web,1,527.09,cancelled
5496,1845,200,2025-03-26,West,mobile,3,1500.81,delivered
5497,1716,181,2024-01-21,North,web,1,2130.01,delivered
5498,1768,260,2025-12-17,South,marketplace,3,2928.99,delivered
5499,2086,83,2024-03-23,West,mobile,1,839.27,delivered
5500,915,205,2023-07-04,East,web,2,1562.82,delivered
5501,342,385,2025-10-19,North,web,2,331.96,delivered
5502,1551,6,2025-03-30,West,mobile,1,253.29,returned
5503,2216,354,2024-10-27,East,web,1,973.14,delivered
5504,266,305,2023-06-20,West,marketplace,2,2634.84,delivered
5505,1163,119,2025-08-23,West,marketplace,2,870.62,delivered
5506,1138,225,2023-12-29,East,web,2,1236.26,returned
5507,2349,279,2023-11-15,West,mobile,3,7266.0,delivered
5508,103,65,2025-04-19,East,web,1,728.96,delivered
5509,1118,385,2025-11-08,South,web,2,331.96,delivered
5510,1619,274,2025-10-21,North,web,2,684.52,delivered
5511,965,207,2023-12-12,North,web,2,539.76,delivered
5512,659,134,2025-12-16,West,mobile,2,983.3,delivered
5513,1432,119,2025-08-31,West,web,3,1305.93,delivered
5514,337,103,2023-10-17,West,web,1,980.98,delivered
5515,88,314,2025-12-07,South,mobile,4,4993.6,delivered
5516,1739,317,2023-10-18,West,marketplace,3,4594.86,delivered
5517,2019,324,2025-07-01,South,web,4,4556.0,delivered
5518,526,200,2024-07-12,North,mobile,2,1000.54,delivered
5519,2123,29,2023-11-30,West,marketplace,2,1292.46,cancelled
5520,1464,256,2024-04-06,North,mobile,2,309.54,cancelled
5521,639,79,2023-01-04,West,mobile,6,5687.58,delivered
5522,1252,79,2025-11-08,North,mobile,4,3791.72,delivered
5523,537,308,2023-08-22,West,web,2,2438.18,delivered
5524,792,273,2023-11-06,West,mobile,3,807.51,delivered
5525,128,276,2025-01-16,West,web,2,2849.34,delivered
5526,64,214,2024-12-18,West,web,3,3211.5,delivered
5527,970,252,2025-10-15,North,marketplace,3,4468.5,returned
5528,134,104,2024-11-30,North,mobile,2,770.74,delivered
5529,2352,131,2025-06-19,West,mobile,1,964.05,delivered
5530,1368,171,2024-08-13,East,marketplace,3,1860.6,delivered
5531,891,380,2023-06-28,South,marketplace,3,2002.17,cancelled
5532,205,316,2025-07-01,West,mobile,4,5955.24,delivered
5533,579,357,2023-10-13,North,web,3,11539.14,delivered
5534,1621,250,2025-04-24,East,marketplace,4,1880.88,delivered
5535,1537,1,2024-04-17,North,marketplace,4,6749.4,delivered
5536,1996,271,2023-05-13,North,mobile,1,1856.17,delivered
5537,2225,61,2024-11-07,North,mobile,2,3755.9,delivered
5538,2168,125,2024-02-18,North,mobile,3,2254.08,delivered
5539,2004,56,2023-12-21,South,mobile,3,7539.3,delivered
5540,1129,296,2024-04-28,South,mobile,3,6135.9,delivered
5541,1770,324,2025-04-11,North,web,3,3417.0,delivered
5542,380,157,2024-12-25,West,mobile,2,392.4,delivered
5543,298,295,2025-03-30,South,web,1,3028.27,delivered
5544,898,45,2024-06-20,East,web,5,3037.75,delivered
5545,2083,139,2024-07-18,East,web,3,5697.66,delivered
5546,2288,141,2025-02-01,North,mobile,1,1392.12,returned
5547,1807,196,2025-08-31,South,mobile,3,2673.9,delivered
5548,600,338,2024-05-18,South,mobile,2,930.74,delivered
5549,701,86,2025-12-07,North,mobile,2,1049.18,delivered
5550,2288,209,2023-06-18,West,mobile,4,1456.72,delivered
5551,996,390,2025-01-25,North,mobile,1,1522.92,cancelled
5552,1009,108,2025-02-25,South,mobile,4,3921.08,delivered
5553,2028,263,2024-01-13,South,marketplace,3,2448.66,delivered
5554,409,145,2023-01-15,North,web,2,2328.88,delivered
5555,961,184,2024-09-22,South,web,2,7090.76,delivered
5556,2490,373,2024-02-22,South,web,3,5855.97,returned
5557,1405,182,2025-06-06,North,mobile,1,302.07,delivered
5558,844,25,2024-12-05,North,web,1,692.68,delivered
5559,1224,214,2024-11-09,North,web,3,3211.5,cancelled
5560,1214,326,2023-07-18,North,marketplace,2,413.16,delivered
5561,160,357,2025-01-12,South,mobile,1,3846.38,delivered
5562,2187,359,2023-08-31,North,mobile,4,8079.68,delivered
5563,1407,325,2024-12-31,West,mobile,4,4556.56,delivered
5564,1911,170,2024-09-10,East,mobile,2,760.62,delivered
5565,1830,264,2023-03-28,North,mobile,3,2915.85,delivered
5566,379,53,2025-11-20,East,marketplace,2,526.78,delivered
5567,49,104,2025-05-25,East,mobile,4,1541.48,delivered
5568,811,222,2024-07-28,West,web,2,5839.02,delivered
5569,1345,296,2024-04-08,North,marketplace,3,6135.9,delivered
5570,1357,314,2024-03-04,West,web,6,7490.4,delivered
5571,1816,204,2023-04-23,West,mobile,6,4707.96,delivered
5572,31,50,2023-10-29,North,web,1,1612.56,delivered
5573,160,235,2023-11-19,North,mobile,2,2118.86,delivered
5574,1236,11,2025-12-16,East,mobile,1,589.35,delivered
5575,774,17,2024-02-28,East,mobile,2,5073.8,delivered
5576,262,158,2023-12-22,East,mobile,3,3052.32,delivered
5577,1711,91,2025-02-11,East,mobile,1,1708.28,cancelled
5578,1584,66,2023-02-24,West,mobile,2,3567.98,delivered
5579,1402,148,2024-10-03,North,web,2,1078.44,delivered
5580,558,189,2024-12-21,North,web,7,685.72,delivered
5581,2089,234,2025-03-24,West,web,5,6640.95,delivered
5582,1071,142,2023-11-11,North,web,3,2831.97,delivered
5583,792,353,2023-12-31,West,marketplace,2,643.3,delivered
5584,1236,120,2024-12-21,East,mobile,3,1635.87,delivered
5585,1801,31,2024-12-11,West,web,3,8760.66,delivered
5586,1695,293,2025-01-08,North,mobile,2,2321.58,cancelled
5587,308,303,2024-11-13,West,web,3,1225.62,returned
5588,1241,378,2023-04-09,North,web,2,1634.12,delivered
5589,358,28,2024-08-14,South,marketplace,3,5471.46,returned
5590,1487,223,2023-03-27,South,marketplace,2,2252.44,delivered
5591,1534,208,2023-08-16,West,marketplace,6,4219.8,delivered
5592,2076,323,2025-10-05,South,mobile,1,1770.13,delivered
5593,56,170,2024-03-08,West,marketplace,3,1140.93,delivered
5594,1978,169,2023-12-31,South,web,2,3699.96,delivered
5595,1609,282,2025-12-17,West,web,4,27105.32,delivered
5596,2059,74,2024-12-30,South,mobile,1,1575.78,delivered
5597,1152,165,2023-11-08,West,mobile,1,480.41,delivered
5598,1384,324,2024-01-26,West,marketplace,3,3417.0,delivered
5599,1251,192,2024-12-24,South,marketplace,4,5115.72,delivered
5600,1336,298,2023-06-19,North,web,6,2633.52,delivered
5601,1649,274,2025-12-13,North,web,2,684.52,returned
5602,546,330,2025-08-14,North,marketplace,4,9050.52,delivered
5603,168,146,2023-11-18,North,mobile,3,812.25,delivered
5604,2061,249,2023-05-03,North,web,2,2041.2,delivered
5605,305,3,2025-12-29,West,marketplace,2,2495.52,delivered
5606,2031,234,2025-02-07,East,web,4,5312.76,delivered
5607,2009,61,2025-07-19,North,web,2,3755.9,delivered
5608,1670,364,2023-07-26,West,web,2,1386.62,cancelled
5609,1932,356,2025-09-16,West,web,1,365.59,delivered
5610,999,105,2023-09-01,East,mobile,1,5401.94,delivered
5611,1389,88,2025-01-26,North,web,1,283.17,cancelled
5612,2251,254,2025-09-19,West,web,4,3662.96,delivered
5613,499,57,2023-12-29,North,mobile,4,6368.44,delivered
5614,1383,358,2025-11-29,East,web,1,518.08,delivered
5615,1185,66,2024-03-27,South,marketplace,1,1783.99,delivered
5616,2284,367,2023-12-02,North,mobile,2,490.16,delivered
5617,1662,387,2025-05-19,West,marketplace,2,1741.5,delivered
5618,661,234,2024-11-07,South,mobile,6,7969.14,delivered
5619,1927,353,2024-07-04,West,web,3,964.95,returned
5620,456,254,2023-06-29,West,marketplace,1,915.74,delivered
5621,221,250,2025-11-14,West,marketplace,2,940.44,cancelled
5622,1979,2,2025-04-16,West,mobile,3,1850.37,delivered
5623,604,325,2023-01-20,South,marketplace,1,1139.14,delivered
5624,656,19,2024-08-05,North,web,1,643.94,cancelled
5625,2234,94,2024-03-10,East,mobile,5,2966.4,delivered
5626,2038,312,2024-11-03,West,mobile,4,5250.0,delivered
5627,682,66,2023-10-20,West,mobile,2,3567.98,delivered
5628,1132,47,2024-04-03,South,web,2,1747.26,delivered
5629,1259,140,2024-11-05,East,marketplace,2,2722.38,delivered
5630,914,202,2025-11-15,West,web,2,1011.88,delivered
5631,1102,330,2024-10-09,East,mobile,1,2262.63,delivered
5632,1648,218,2023-11-28,West,mobile,2,1307.82,delivered
5633,935,178,2025-12-07,North,mobile,3,1235.49,returned
5634,514,23,2023-05-14,North,mobile,1,2142.08,delivered
5635,1031,59,2023-01-20,East,mobile,2,2595.86,delivered
5636,464,251,2024-05-02,East,mobile,4,4071.32,cancelled
5637,1096,389,2024-07-20,West,mobile,3,541.71,delivered
5638,2339,211,2025-04-16,South,web,2,4650.54,delivered
5639,939,134,2023-08-29,South,mobile,2,983.3,delivered
5640,655,181,2024-06-25,South,mobile,2,4260.02,delivered
5641,511,374,2025-06-02,West,marketplace,1,853.61,cancelled
5642,2330,382,2023-11-06,West,web,4,1748.16,delivered
5643,1627,89,2025-06-03,South,mobile,2,2940.86,delivered
5644,2469,247,2025-12-03,South,web,1,98.96,delivered
5645,1038,218,2025-09-27,East,mobile,2,1307.82,delivered
5646,1194,272,2024-11-11,South,mobile,3,1680.18,delivered
5647,2372,291,2025-08-18,East,web,3,13023.42,delivered
5648,776,96,2024-02-04,South,web,1,1251.9,delivered
5649,430,72,2025-11-24,East,marketplace,3,7696.29,delivered
5650,2036,289,2025-12-01,South,mobile,1,854.68,delivered
5651,1652,132,2023-03-10,North,mobile,2,1387.06,returned
5652,1687,116,2023-11-28,South,web,4,4182.76,delivered
5653,2071,144,2023-12-23,East,mobile,4,5220.2,cancelled
5654,2038,331,2024-12-05,West,mobile,2,2045.42,cancelled
5655,871,155,2025-11-28,North,mobile,2,510.92,delivered
5656,1748,298,2025-12-21,South,web,2,877.84,delivered
5657,2215,378,2023-08-01,West,web,1,817.06,delivered
5658,758,255,2025-04-08,West,web,1,278.39,delivered
5659,448,178,2023-08-12,West,web,1,411.83,delivered
5660,1939,149,2025-02-15,West,mobile,1,230.3,delivered
5661,111,371,2025-02-05,West,marketplace,3,3236.97,delivered
5662,2060,119,2023-09-21,West,web,1,435.31,delivered
5663,170,245,2024-08-03,West,web,1,428.35,delivered
5664,1027,164,2025-03-02,West,web,1,540.55,delivered
5665,2024,355,2025-06-29,North,web,4,5738.4,delivered
5666,1269,202,2025-11-18,East,web,3,1517.82,delivered
5667,1760,297,2024-04-30,West,mobile,2,583.72,delivered
5668,2098,65,2025-12-25,East,mobile,3,2186.88,delivered
5669,1138,75,2025-12-18,West,web,3,245.31,delivered
5670,1194,233,2024-06-15,North,web,2,2020.22,delivered
5671,1734,315,2024-09-09,South,mobile,3,5216.25,delivered
5672,2382,15,2024-05-26,South,mobile,3,2546.25,delivered
5673,1168,278,2023-05-28,South,marketplace,1,1654.95,delivered
5674,102,381,2024-04-15,West,marketplace,2,1922.9,delivered
5675,1832,264,2024-01-15,East,web,5,4859.75,delivered
5676,539,87,2023-02-12,West,marketplace,1,275.13,delivered
5677,2083,106,2023-03-31,North,web,2,2899.08,delivered
5678,2049,257,2024-07-16,West,mobile,3,2399.64,delivered
5679,77,293,2025-10-25,North,marketplace,4,4643.16,delivered
5680,1272,273,2024-11-29,South,mobile,3,807.51,delivered
5681,2051,59,2024-09-26,South,web,1,1297.93,delivered
5682,1191,92,2023-05-22,North,web,2,535.14,delivered
5683,938,272,2025-11-19,West,web,4,2240.24,cancelled
5684,775,6,2023-05-04,North,mobile,3,759.87,delivered
5685,1288,16,2025-11-17,East,web,2,895.52,delivered
5686,2,272,2025-06-07,South,mobile,1,560.06,cancelled
5687,120,263,2025-02-05,West,web,2,1632.44,delivered
5688,96,119,2023-11-29,North,marketplace,3,1305.93,delivered
5689,344,149,2025-11-23,East,web,1,230.3,delivered
5690,1900,368,2024-09-08,East,web,3,2914.41,delivered
5691,2217,259,2025-01-26,West,marketplace,1,2107.07,returned
5692,2399,366,2023-11-30,South,marketplace,2,1893.38,delivered
5693,834,67,2024-08-15,West,web,2,1333.96,delivered
5694,685,378,2023-10-06,East,web,4,3268.24,cancelled
5695,461,20,2023-10-06,East,mobile,1,4441.13,delivered
5696,621,256,2024-09-25,North,marketplace,5,773.85,delivered
5697,539,294,2024-05-13,West,mobile,1,677.85,cancelled
5698,1766,38,2023-12-02,East,marketplace,1,1488.03,cancelled
5699,2199,7,2023-01-21,East,web,1,82.03,delivered
5700,442,244,2024-01-08,West,web,4,6061.08,delivered
5701,1355,236,2025-02-08,South,mobile,1,1937.44,delivered
5702,1659,278,2023-05-04,South,marketplace,2,3309.9,delivered
5703,1890,4,2024-04-29,West,web,3,3244.56,delivered
5704,166,221,2024-11-14,North,web,2,2218.0,delivered
5705,2384,131,2024-05-28,West,web,5,4820.25,delivered
5706,2008,153,2023-02-05,East,web,3,4178.85,delivered
5707,366,214,2025-05-17,South,mobile,3,3211.5,cancelled
5708,1886,311,2024-10-18,South,mobile,3,1066.56,delivered
5709,2258,83,2025-10-19,South,web,1,839.27,delivered
5710,921,210,2025-10-06,North,marketplace,2,3592.38,delivered
5711,816,370,2025-12-06,West,web,2,1518.04,cancelled
5712,648,200,2023-02-21,North,web,1,500.27,delivered
5713,588,124,2024-11-28,West,web,2,1355.32,delivered
5714,248,327,2025-12-10,North,web,4,1990.96,delivered
5715,260,273,2023-12-11,West,mobile,4,1076.68,delivered
5716,1806,28,2025-11-13,West,web,2,3647.64,delivered
5717,28,336,2023-12-03,West,mobile,2,1084.78,delivered
5718,816,221,2024-06-15,East,web,3,3327.0,delivered
5719,955,37,2025-01-30,South,web,3,2380.53,delivered
5720,580,251,2025-07-27,North,web,2,2035.66,delivered
5721,1291,184,2025-04-16,South,web,2,7090.76,delivered
5722,427,232,2023-02-23,North,mobile,3,1380.87,delivered
5723,178,39,2024-12-15,East,web,2,5557.06,delivered
5724,441,8,2025-05-28,West,mobile,1,1088.1,cancelled
5725,1119,358,2023-11-24,North,marketplace,1,518.08,returned
5726,1106,197,2023-11-17,West,web,2,2810.26,delivered
5727,1268,225,2025-12-16,North,web,4,2472.52,delivered
5728,2323,229,2025-11-16,North,marketplace,4,8670.6,delivered
5729,930,138,2025-01-20,West,marketplace,1,1160.79,delivered
5730,2437,140,2025-05-11,South,web,1,1361.19,delivered
5731,2300,81,2025-12-01,South,web,2,10933.98,cancelled
5732,1437,278,2023-01-05,North,mobile,3,4964.85,delivered
5733,1775,45,2025-11-08,West,mobile,2,1215.1,delivered
5734,1569,337,2025-05-15,North,mobile,2,814.42,delivered
5735,260,100,2024-02-04,South,web,4,2503.48,delivered
5736,1283,83,2023-03-12,West,web,2,1678.54,delivered
5737,419,217,2024-11-12,North,marketplace,3,14960.88,delivered
5738,950,307,2024-09-04,East,mobile,3,3065.91,delivered
5739,1772,68,2025-04-02,North,web,2,6993.18,cancelled
5740,131,137,2025-05-10,North,mobile,4,5637.48,cancelled
5741,820,150,2025-12-04,South,marketplace,2,4852.22,delivered
5742,724,6,2023-10-30,South,mobile,2,506.58,delivered
5743,1075,245,2023-06-14,South,mobile,1,428.35,delivered
5744,264,350,2023-06-26,East,mobile,2,1049.1,returned
5745,532,121,2025-02-11,North,mobile,3,2992.2,delivered
5746,800,227,2025-11-14,South,mobile,4,967.16,delivered
5747,1794,321,2024-12-04,South,web,1,1601.11,cancelled
5748,1213,36,2023-05-12,North,web,2,945.72,cancelled
5749,1537,2,2024-08-17,West,web,1,616.79,delivered
5750,946,70,2024-12-21,North,mobile,3,4511.49,delivered
5751,34,201,2023-12-17,West,marketplace,3,4570.05,delivered
5752,118,339,2024-04-17,West,mobile,1,407.48,delivered
5753,2269,320,2025-06-26,East,web,5,3874.3,delivered
5754,1881,290,2023-10-08,West,web,2,1444.22,delivered
5755,2286,309,2023-10-26,South,mobile,3,2520.87,delivered
5756,1413,14,2023-02-12,West,web,1,847.54,delivered
